,r,a,p,target,t5,Our,label
2100,Cn1c(Cl)nc(-c2ncncc2F)cc1=O.Fc1ccc([C@H]2CNCCO2)cc1,C1CCOC1.CCN(CC)CC.Cl.Cl,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ncncc2F)cc1=O,78.0,63.27952194213867,60.443939208984375,70
2101,Cn1c(Cl)nc(-c2ccncn2)cc1=O.c1ccc(-c2ccccc2N2CCNCC2)cc1,C1CCOC1.CCN(CC)CC.Cl.Cl,Cn1c(N2CCN(c3ccccc3-c3ccccc3)CC2)nc(-c2ccncn2)cc1=O,64.9000015258789,79.8932876586914,56.08997344970703,70
2102,C1CNCCN1.CCOc1nc(Cl)nc2c1[nH]c1cc(Br)cc(OC)c12,C1COCCO1,CCOc1nc(N2CCNCC2)nc2c1[nH]c1cc(Br)cc(OC)c12,76.0999984741211,77.25359344482422,78.47643280029297,70
2103,Clc1ccc(N2CCNCC2)cc1.NCCCc1nc(Cl)nc2c1S(=O)(=O)CC2,C1COCCO1,NCCCc1nc(N2CCN(c3ccc(Cl)cc3)CC2)nc2c1S(=O)(=O)CC2,70.0,49.88473510742188,41.07437515258789,70
2104,COC(=O)c1nc(Cl)c(NC2CCNCC2)nc1N.COc1cc2nc(Cl)nc(N)c2cc1OC,CC(C)CCO,COC(=O)c1nc(Cl)c(NC2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)nc1N,49.20000076293945,54.25746536254883,62.128936767578125,70
2105,COC(=O)c1ccc(NC2CCNCC2)nc1.COc1cc2nc(Cl)nc(N)c2cc1OC,CC(C)CCO,COC(=O)c1ccc(NC2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)nc1,85.5,84.00477600097656,60.21197509765625,70
2106,CCOC(=O)c1cnc(Cl)nc1C(F)(F)F.FC(F)(F)C1(c2cc(Cl)c(Cl)c(Cl)c2)CCNC1,CN(C)C=O.O=C([O-])[O-].[K+].[K+],CCOC(=O)c1cnc(N2CCC(c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)nc1C(F)(F)F,95.0,80.24190521240234,79.26152038574219,70
2107,O=[N+]([O-])c1cnc(Cl)nc1.OC1CCCNC1,CN(C)C=O.O=C([O-])[O-].[K+].[K+],O=[N+]([O-])c1cnc(N2CCCC(O)C2)nc1,76.19999694824219,80.39786529541016,84.51716613769531,70
2108,COc1ccc(OC)cc1.O=C(Cl)CCl,Cl.ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],COc1ccc(OC)c(C(=O)CCl)c1,63.70000076293945,88.8175277709961,83.07489776611328,100
2109,CSc1ccccc1Cl.O=C(Cl)Cc1ccccc1,Cl.ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],CSc1ccc(C(=O)Cc2ccccc2)cc1Cl,68.80000305175781,63.5026741027832,82.68104553222656,100
2110,CC(=O)Cl.c1ccc2c(c1)CCO2,Cl.ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],CC(=O)c1ccc2c(c1)CCO2,99.1999969482422,92.78186798095705,72.09113311767578,100
2111,CC(=O)Cl.CC(=O)c1ccc2sc3ccccc3c2c1,Cl.S=C=S.[Al+3].[Cl-].[Cl-].[Cl-],CC(=O)c1ccc2sc3ccc(C(C)=O)cc3c2c1,72.5999984741211,81.2745132446289,65.23452758789062,100
2112,CCC(=O)Cl.COc1cccc(C)c1C,Cl.S=C=S.[Al+3].[Cl-].[Cl-].[Cl-],CCC(=O)c1ccc(OC)c(C)c1C,91.6999969482422,47.07476806640625,60.30746078491211,100
2113,CC(=O)Cl.CCOC(=O)C1=COc2ccccc2O1,Cl.S=C=S.[Al+3].[Cl-].[Cl-].[Cl-],CCOC(=O)C1=COc2cc(C(C)=O)ccc2O1,95.0,36.3360595703125,50.52328872680664,100
2114,O=C(Cl)C(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl.c1ccccc1,Cl.[Al+3].[Cl-].[Cl-].[Cl-],O=C(c1ccccc1)C(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,13.0,57.522552490234375,43.886756896972656,100
2115,CC(=O)Cl.c1ccc2c(c1)Cc1cccnc1O2,Cl.[Al+3].[Cl-].[Cl-].[Cl-],CC(=O)c1ccc2c(c1)Cc1cccnc1O2,75.19999694824219,86.70606231689453,75.82574462890625,100
2116,O=C(Cl)CCl.O=C1Cc2ccc(Br)cc2N1,ClCCCl.[Al+3].[Cl-].[Cl-].[Cl-],O=C1Cc2cc(C(=O)CCl)c(Br)cc2N1,98.4000015258789,85.81721496582031,75.07144927978516,100
2117,CC(=O)Cl.CCn1c(-c2ccc([N+](=O)[O-])cc2)c(C#N)c2ccc(OC)cc21,ClCCCl.[Al+3].[Cl-].[Cl-].[Cl-],CCn1c(-c2ccc([N+](=O)[O-])cc2)c(C#N)c2cc(C(C)=O)c(OC)cc21,29.600000381469727,83.50457000732422,79.39624786376953,100
2118,CC(=O)Cl.Oc1cccc(F)c1,ClCCCl.[Al+3].[Cl-].[Cl-].[Cl-],CC(=O)c1ccc(O)cc1F,8.199999809265137,35.96844482421875,70.29877471923828,100
2119,CC(C)c1ccccc1.O=C(Cl)CCCCl,ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],CC(C)c1ccc(C(=O)CCCCl)cc1,86.5,80.6784896850586,77.39984893798828,100
2120,Fc1cccc(F)c1.O=C(Cl)CCl,ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],O=C(CCl)c1ccc(F)cc1F,94.5,73.61939239501953,72.82355499267578,100
2121,CC(C)CC(=O)Cl.Fc1cccc2ccccc12,ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],CC(C)CC(=O)c1ccc(F)c2ccccc12,87.30000305175781,50.79509735107422,80.19658660888672,100
2122,CSc1cccc(F)c1.O=C(Cl)CCCCl,ClCCl.[Al+3].[Cl-].[Cl-].[Cl-],CSc1cc(F)ccc1C(=O)CCCCl,81.0,76.59416961669922,77.63816833496094,100
2123,COC(=O)CCCCc1ccccc1.O=C(Cl)Cc1ccccc1,S=C=S.[Al+3].[Cl-].[Cl-].[Cl-],COC(=O)CCCCc1ccc(C(=O)Cc2ccccc2)cc1,66.0,58.94127655029297,63.39839553833008,100
2124,CC(=O)Nc1cc(Cl)ccc1C.O=C(Cl)CCl,S=C=S.[Al+3].[Cl-].[Cl-].[Cl-],CC(=O)Nc1cc(Cl)c(C(=O)CCl)cc1C,75.80000305175781,61.235111236572266,64.82199096679688,100
2125,CC(=O)Cl.CC(=O)Nc1cc(C)cc(Cl)c1,S=C=S.[Al+3].[Cl-].[Cl-].[Cl-],CC(=O)Nc1cc(C)c(C(C)=O)c(Cl)c1,85.0999984741211,93.8268585205078,58.39670944213867,100
2126,CC(=O)OC(C)=O.CC(C)(C)OC(=O)N1CCC2(CCNCC2)C1,CCN(CC)CC.ClCCl,CC(=O)N1CCC2(CC1)CCN(C(=O)OC(C)(C)C)C2,33.900001525878906,97.06478881835938,88.3636245727539,180
2127,CC(=O)OC(C)=O.CNCCNCC(=O)OC(C)(C)C,CCN(CC)CC.ClCCl,CC(=O)N(C)CCNCC(=O)OC(C)(C)C,99.9000015258789,81.98050689697266,83.38050842285156,180
2128,CC(=O)OC(C)=O.COC(=O)C[C@@H]1COc2cc(OCc3cccc(-c4c(C)cc(O[C@H]5CCNC5)cc4C)c3)ccc21,CCN(CC)CC.ClCCl,COC(=O)C[C@@H]1COc2cc(OCc3cccc(-c4c(C)cc(O[C@H]5CCN(C(C)=O)C5)cc4C)c3)ccc21,93.5,61.78582763671875,82.87834167480469,180
2129,CC(=O)OC(C)=O.Cc1c2ccc(Nc3ncc(Cl)c(NC4CCC5(CCNCC5)CC4)n3)cc2nn1C,CCN(CC)CC.ClCCl,CC(=O)N1CCC2(CCC(Nc3nc(Nc4ccc5c(C)n(C)nc5c4)ncc3Cl)CC2)CC1,67.80000305175781,55.46207427978516,53.31452560424805,180
2130,CC(=O)OC(C)=O.O=C(O)c1ccc(C2CCNCC2)cc1,c1ccncc1,CC(=O)N1CCC(c2ccc(C(=O)O)cc2)CC1,49.09999847412109,62.98835754394531,76.44940185546875,180
2131,CC(=O)OC(C)=O.CN(c1cccc2cc(C3=NCC(C)(CN4CCNCC4)S3)[nH]c12)S(=O)(=O)c1cccs1,c1ccncc1,CC(=O)N1CCN(CC2(C)CN=C(c3cc4cccc(N(C)S(=O)(=O)c5cccs5)c4[nH]3)S2)CC1,84.0,82.80763244628906,59.953857421875,180
2132,CC(=O)OC(C)=O.Clc1ccc(-n2c(-c3ccccc3Cl)nc3c(NC4CCNCC4)ncnc32)cc1,c1ccncc1,CC(=O)N1CCC(Nc2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,43.0,96.04901885986328,67.90078735351562,180
2133,CCN(CC)CCO.O=C=Nc1ccc(-c2n[nH]c3c2Cc2ccccc2-3)cc1,C1CCOC1.[H-].[Na+],CCN(CC)CCOC(=O)Nc1ccc(-c2n[nH]c3c2Cc2ccccc2-3)cc1,62.0,61.04313659667969,58.215492248535156,426
2134,Cc1cc(Br)ccc1CCO.N#Cc1cccc(N=C=O)c1,C1CCOC1.[H-].[Na+],Cc1cc(Br)ccc1CCOC(=O)Nc1cccc(C#N)c1,62.0,54.55899810791016,78.57433319091797,426
2135,CC(C)(C)[Si](C)(C)OS(=O)(=O)C(F)(F)F.CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(CC(O)c2ccc(F)cc2)c2ncnn12,C1CCOC1.CCOC(C)=O.Cc1cccc(C)n1,CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(CC(O[Si](C)(C)C(C)(C)C)c2ccc(F)cc2)c2ncnn12,58.0,95.4435043334961,78.42498779296875,385
2136,CC(C)(C)[Si](C)(C)OS(=O)(=O)C(F)(F)F.CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(Cc2ccc(C(C)O)cc2)c2ncnn12,C1CCOC1.CCOC(C)=O.Cc1cccc(C)n1,CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(Cc2ccc(C(C)O[Si](C)(C)C(C)(C)C)cc2)c2ncnn12,100.0,95.54151153564452,78.60910034179688,385
2137,CC(C)(C)[Si](C)(C)OS(=O)(=O)C(F)(F)F.CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1cc(C)cs1,Cc1cccc(C)n1.ClCCl,CCC(CC)(c1ccc(OCC(O[Si](C)(C)C(C)(C)C)C(C)(C)C)c(C)c1)c1cc(C)cs1,97.0999984741211,93.64686584472656,89.84991455078125,385
2138,CC(C)(C)[Si](C)(C)OS(=O)(=O)C(F)(F)F.O=c1ccc2c([C@@H](O)CBr)ccc(OCc3ccccc3)c2[nH]1,Cc1cccc(C)n1.ClCCl,CC(C)(C)[Si](C)(C)O[C@@H](CBr)c1ccc(OCc2ccccc2)c2[nH]c(=O)ccc12,85.30000305175781,68.0694580078125,75.44001770019531,385
2139,Nc1ccc(Cl)c(C(=O)O)c1.O=C(Cl)C1CCCCC1,C1CCOC1,O=C(O)c1cc(NC(=O)C2CCCCC2)ccc1Cl,97.5999984741211,65.72561645507812,68.38156127929688,24
2140,CC(=O)Cl.Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O,C1CCOC1,CC(=O)Nc1cccc2nc(C)n(C3CCC(=O)NC3=O)c(=O)c12,16.100000381469727,19.79727554321289,65.27555084228516,24
2141,CC(C)(C)c1cc(Nc2ncnc3ccc(N)cc23)c(C(N)=O)[se]1.O=C(Cl)CCl,C1CCOC1,CC(C)(C)c1cc(Nc2ncnc3ccc(NC(=O)CCl)cc23)c(C(N)=O)[se]1,84.4000015258789,46.81709289550781,73.75081634521484,24
2142,CCC(=O)Cl.Nc1cccc(-c2cnc3ccccc3n2)c1,C1CCOC1.CCN(C(C)C)C(C)C.CCOC(C)=O,CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,67.4000015258789,80.24848937988281,40.2693977355957,24
2143,CC(Cl)C(=O)Cl.Nc1cccc(-c2cnc3ccccc3n2)c1,C1CCOC1.CCN(C(C)C)C(C)C.CCOC(C)=O,CC(Cl)C(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,52.400001525878906,77.48573303222656,64.40534973144531,24
2144,CC(=O)Cl.CCn1c(C#Cc2ccc(N)cc2)c(C#N)c2ccc(OC)cc21,C1CCOC1.CCN(CC)CC,CCn1c(C#Cc2ccc(NC(C)=O)cc2)c(C#N)c2ccc(OC)cc21,97.6999969482422,80.02155303955078,71.29398345947266,24
2145,COc1ccc(CC(=O)Cl)cc1.Cc1nc2c(Cl)c(N)ccc2s1,C1CCOC1.CCN(CC)CC,COc1ccc(CC(=O)Nc2ccc3sc(C)nc3c2Cl)cc1,56.0,57.9577522277832,52.43430709838867,24
2146,CC(C)(C)OC(=O)N1CCN(c2ccc([N+](=O)[O-])c(N)c2)CC1.O=C(Cl)COc1ccccc1,C1CCOC1.CCN(CC)CC,CC(C)(C)OC(=O)N1CCN(c2ccc([N+](=O)[O-])c(NC(=O)COc3ccccc3)c2)CC1,81.0999984741211,63.59770202636719,84.31877899169922,24
2147,CC(=O)Cl.CC(C)S(=O)(=O)NCC(C)(F)c1ccc(-c2cccc(N)c2)cc1,C1CCOC1.CCN(CC)CC.O,CC(=O)Nc1cccc(-c2ccc(C(C)(F)CNS(=O)(=O)C(C)C)cc2)c1,54.0,49.04145050048828,52.43367004394531,24
2148,CC(C)S(=O)(=O)NCC(C)(F)c1ccc(-c2cccc(N)c2)cc1.CCCC(=O)Cl,C1CCOC1.CCN(CC)CC.O,CCCC(=O)Nc1cccc(-c2ccc(C(C)(F)CNS(=O)(=O)C(C)C)cc2)c1,54.09999847412109,66.48365783691406,50.916202545166016,24
2149,Nc1c(Br)cc([N+](=O)[O-])cc1C(F)(F)F.O=C(Cl)CCC1CCCCC1,CC#N,O=C(CCC1CCCCC1)Nc1c(Br)cc([N+](=O)[O-])cc1C(F)(F)F,33.0,51.34899139404297,83.93190002441406,24
2150,CC(C)C(=O)Cl.Nc1cccc(O)c1,CC#N,CC(C)C(=O)Nc1cccc(O)c1,47.79999923706055,87.11214447021484,65.70463562011719,24
2151,Nc1cccc(C(F)(F)F)c1.O=C(Cl)CBr,CCN(C(C)C)C(C)C.ClCCl,O=C(CBr)Nc1cccc(C(F)(F)F)c1,64.0,86.57168579101562,80.58617401123047,24
2152,Cc1nnc2ccc(-c3cccc(N)c3)nn12.O=C(Cl)C1CCC1,CCN(C(C)C)C(C)C.ClCCl,Cc1nnc2ccc(-c3cccc(NC(=O)C4CCC4)c3)nn12,25.700000762939453,28.622159957885746,59.438968658447266,24
2153,Nc1ccc(CCO)cc1.O=C(Cl)C(F)(F)C(F)(F)C(F)(F)F,CCN(C(C)C)C(C)C.ClCCl,O=C(Nc1ccc(CCO)cc1)C(F)(F)C(F)(F)C(F)(F)F,65.4000015258789,85.55142211914062,82.5036392211914,24
2154,Cc1ccc(C(=O)c2ccc(N)c(C(=O)c3cccc(Cl)c3)c2)cc1.O=C(Cl)C(Cl)(Cl)Cl,CCN(CC)CC.ClCCl,Cc1ccc(C(=O)c2ccc(NC(=O)C(Cl)(Cl)Cl)c(C(=O)c3cccc(Cl)c3)c2)cc1,99.8000030517578,98.6607437133789,94.54017639160156,24
2155,CC1(C)CCC(C)(C)c2cc(N)ccc21.O=C(Cl)Cc1ccccc1,CCN(CC)CC.ClCCl,CC1(C)CCC(C)(C)c2cc(NC(=O)Cc3ccccc3)ccc21,100.0,83.81953430175781,81.13174438476562,24
2156,CC(C)(C)c1ccc(C(=O)NC(=S)Nc2ccc(N)cc2)cc1.O=C(Cl)CCCBr,CCN(CC)CC.ClCCl,CC(C)(C)c1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCBr)cc2)cc1,47.70000076293945,39.96196746826172,52.83994674682617,24
2157,CCOC(=O)c1cc2c(N)cccc2n1Cc1ccc(Cl)c(Cl)c1.O=C(Cl)CCl,CCN(CC)CC.ClCCl,CCOC(=O)c1cc2c(NC(=O)CCl)cccc2n1Cc1ccc(Cl)c(Cl)c1,65.0,64.73381042480469,83.54603576660156,24
2158,CC(C)C(=O)Cl.Cc1ccc2cccc(OCc3c(Cl)ccc(N(C)C(=O)CNC(=O)C=Cc4ccc(N)c(C)c4)c3Cl)c2n1,CCN(CC)CC.ClCCl,Cc1ccc2cccc(OCc3c(Cl)ccc(N(C)C(=O)CNC(=O)C=Cc4ccc(NC(=O)C(C)C)c(C)c4)c3Cl)c2n1,86.69999694824219,88.7740478515625,58.72299575805664,24
2159,Cc1cccc(C)c1N.O=C(Cl)CCCl,CCOC(C)=O.O.O=C([O-])[O-].[K+].[K+],Cc1cccc(C)c1NC(=O)CCCl,90.8000030517578,95.19539642333984,86.80247497558594,24
2160,CC(=O)Cl.Cc1ccc(N)cc1,CCOC(C)=O.O.O=C([O-])[O-].[K+].[K+],CC(=O)Nc1ccc(C)cc1,93.0,84.52857971191406,88.54487609863281,24
2161,CCCCCC(=O)Cl.COC(=O)c1ccc(Cc2c[nH]c3ccc(N)cc23)c(OC)c1,CN1CCOCC1.Cl.ClCCl,CCCCCC(=O)Nc1ccc2[nH]cc(Cc3ccc(C(=O)OC)cc3OC)c2c1,91.5999984741211,50.627708435058594,81.56715393066406,24
2162,CCCCCC(=O)Cl.COC(=O)c1ccc(Cc2cn(C)c3ccc(N)cc23)c(OC)c1,CN1CCOCC1.Cl.ClCCl,CCCCCC(=O)Nc1ccc2c(c1)c(Cc1ccc(C(=O)OC)cc1OC)cn2C,76.80000305175781,70.49600219726562,80.47061157226562,24
2163,Cc1cccc(C(=O)O)c1N.O=C(Cl)COc1ccccc1,Cl.[Na+].[OH-],Cc1cccc(C(=O)O)c1NC(=O)COc1ccccc1,46.900001525878906,70.48450469970703,69.12647247314453,24
2164,Cc1cccc(OCC(=O)Cl)c1.Nc1ccccc1C(=O)O,Cl.[Na+].[OH-],Cc1cccc(OCC(=O)Nc2ccccc2C(=O)O)c1,84.5999984741211,79.80001068115234,68.2264175415039,24
2165,CSc1sc(C(=N)NC(=O)OC(C)(C)C)cc1S(=O)(=O)c1cccc(-c2c(C)cccc2N)c1.O=C(Cl)CCCNS(=O)(=O)C(F)(F)F,ClCCl,CSc1sc(C(=N)NC(=O)OC(C)(C)C)cc1S(=O)(=O)c1cccc(-c2c(C)cccc2NC(=O)CCCNS(=O)(=O)C(F)(F)F)c1,56.20000076293945,67.42357635498047,64.97468566894531,24
2166,CCCCC(=O)Cl.Nc1ccc2oc3c(c2c1)CCCCCC3,ClCCl,CCCCC(=O)Nc1ccc2oc3c(c2c1)CCCCCC3,71.9000015258789,56.628639221191406,49.98790740966797,24
2167,CC(C)CCC(=O)Cl.CCNC(=O)C(c1ccccc1)N1CCN(c2ccc(N)cc2F)CC1,ClCCl,CCNC(=O)C(c1ccccc1)N1CCN(c2ccc(NC(=O)CCC(C)C)cc2F)CC1,95.5999984741211,69.96684265136719,48.92702102661133,24
2168,CC(C)(C)OC(=O)NC1CCN(S(=O)(=O)c2ccc(N)c(Cl)c2)CC1.O=C(Cl)CCc1ccccc1,ClCCl.c1ccncc1,CC(C)(C)OC(=O)NC1CCN(S(=O)(=O)c2ccc(NC(=O)CCc3ccccc3)c(Cl)c2)CC1,10.199999809265137,84.96842956542969,70.50692749023438,24
2169,CC(=O)Cl.Nc1ccc(Br)cc1F,ClCCl.c1ccncc1,CC(=O)Nc1ccc(Br)cc1F,96.8000030517578,89.3368148803711,88.7580337524414,24
2170,CC(C)(C)C(=O)Cl.COc1ccc(-c2ccccc2)c(N)c1,ClCCl.c1ccncc1,COc1ccc(-c2ccccc2)c(NC(=O)C(C)(C)C)c1,93.0,97.78466033935548,84.04509735107422,24
2171,CC(=O)Cl.CC1CCCCN1c1ccc(C(=O)O)cc1N,ClCCl.c1ccncc1,CC(=O)Nc1cc(C(=O)O)ccc1N1CCCCC1C,80.5,43.000282287597656,69.66509246826172,24
2172,CC(C)C(=O)Cl.CCOC(=O)C(=CNc1ncnc2ccc(N)cc12)C(=O)OCC,ClCCl.c1ccncc1,CCOC(=O)C(=CNc1ncnc2ccc(NC(=O)C(C)C)cc12)C(=O)OCC,42.20000076293945,64.11861419677734,70.34976196289062,24
2173,CC(C)(C)C(=O)Cl.Nc1ccc(C(F)(F)F)cc1,ClCCl.c1ccncc1,CC(C)(C)C(=O)Nc1ccc(C(F)(F)F)cc1,97.1999969482422,93.84322357177734,82.86913299560547,24
2174,Nc1ccc(O)cc1.O=C(Cl)CC1CCCCC1,ClCCl.c1ccncc1,O=C(CC1CCCCC1)Nc1ccc(O)cc1,77.0,61.179954528808594,66.14653778076172,24
2175,Nc1cccc(-c2cnc3ccccc3n2)c1.O=C(Cl)C1CC1,O.c1ccncc1,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)C1CC1,69.0,60.7607650756836,57.2765998840332,24
2176,CC(=O)Cl.CCc1nc2cc(N)c(Cl)cc2n1-c1ccc(CCCl)cc1,O.c1ccncc1,CCc1nc2cc(NC(C)=O)c(Cl)cc2n1-c1ccc(CCCl)cc1,97.6999969482422,82.37423706054688,68.23897552490234,24
2177,Nc1ccc2oc3c(c2c1)CCCCC3.O=C(Cl)CC1CCCCC1,c1ccncc1,O=C(CC1CCCCC1)Nc1ccc2oc3c(c2c1)CCCCC3,36.20000076293945,78.79060363769531,66.46221160888672,24
2178,CC(C)(C)CC(=O)Cl.Nc1ccc2oc3c(c2c1)CCCCCC3,c1ccncc1,CC(C)(C)CC(=O)Nc1ccc2oc3c(c2c1)CCCCCC3,56.79999923706055,48.05472946166992,63.84852600097656,24
2179,CC(C)(Cc1ccccc1)C(=O)Cl.COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)c(F)cc1N,c1ccncc1,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)c(F)cc1NC(=O)C(C)(C)Cc1ccccc1,19.700000762939453,63.62012100219727,56.25226974487305,24
2180,CC(C)(C)[Si](CCO)(c1ccccc1)c1ccccc1.COC(=O)c1c(O)c2cc(OCc3ccccc3)ccc2sc1=O,C1CCOC1.CC(C)OC(=O)/N=N/C(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC(=O)c1c(OCC[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)c2cc(OCc3ccccc3)ccc2sc1=O,66.19999694824219,71.87969970703125,64.4428939819336,45
2181,COC(=O)Cc1cccc(O)c1.OCCCl,C1CCOC1.CC(C)OC(=O)/N=N/C(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC(=O)Cc1cccc(OCCCl)c1,70.0,90.20809936523438,77.63160705566406,45
2182,CC(C)(C)OC(=O)NCCCO.O=c1cc(O)c2c(Cl)cccc2o1,C1CCOC1.CC(C)OC(=O)/N=N/C(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)(C)OC(=O)NCCCOc1cc(=O)oc2cccc(Cl)c12,20.0,85.18814849853516,52.77566146850586,45
2183,CCOC(=O)CCc1cccc(O)c1.COc1ccc(COC(c2cccc(OCCCO)c2)(C(F)(F)F)C(F)(F)F)cc1,C1CCOC1.CC(C)OC(=O)/N=N/C(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCOC(=O)CCc1cccc(OCCCOc2cccc(C(OCc3ccc(OC)cc3)(C(F)(F)F)C(F)(F)F)c2)c1,55.79999923706055,75.92081451416016,53.718204498291016,45
2184,CC(C)(C)OC(=O)N1CCC(CO)CC1.CS(=O)(=O)c1ccc(-c2ccc(O)cc2F)cc1,C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)(C)OC(=O)N1CCC(COc2ccc(-c3ccc(S(C)(=O)=O)cc3)c(F)c2)CC1,4.599999904632568,93.26042175292967,61.82684326171875,45
2185,COC(=O)c1cc2cc(O)ccc2o1.OCCN1CCCC1,C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC(=O)c1cc2cc(OCCN3CCCC3)ccc2o1,58.20000076293945,54.1849250793457,45.08986282348633,45
2186,OCCc1ccc(F)cc1.Oc1ccccc1Br,C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Fc1ccc(CCOc2ccccc2Br)cc1,75.69999694824219,73.7659912109375,64.93870544433594,45
2187,OCCCl.Oc1cccc2ncccc12,C1CCOC1.CCOC(=O)/N=N/C(=O)OCC.O.c1ccc(P(c2ccccc2)c2ccccc2)cc1,ClCCOc1cccc2ncccc12,80.69999694824219,52.113014221191406,59.91516876220703,45
2188,CC(C)(C)OC(=O)N1CCC(CCCO)CC1.Oc1cccc(C(F)(F)F)c1,C1CCOC1.CCOC(=O)/N=N/C(=O)OCC.O.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)(C)OC(=O)N1CCC(CCCOc2cccc(C(F)(F)F)c2)CC1,86.0,51.15036392211914,57.27588653564453,45
2189,CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)nc(C)c(-c2ccc(O)cc2)c1N1CCC(C)(C)CC1.Cc1cc(CCO)ccc1F,C1CCOC1.CCOC(=O)/N=N/C(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)nc(C)c(-c2ccc(OCCc3ccc(F)c(C)c3)cc2)c1N1CCC(C)(C)CC1,72.69999694824219,71.04936218261719,68.1214599609375,45
2190,Cc1nc2ccccc2c(=O)n1-c1ccc(O)cc1.OCCN1CCCCC1,C1CCOC1.CCOC(=O)/N=N/C(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1nc2ccccc2c(=O)n1-c1ccc(OCCN2CCCCC2)cc1,0.8999999761581421,55.089168548583984,34.44684600830078,45
2191,CC(C)(C)c1ccc(CN(CCO)C(=O)c2cccc3cc[nH]c23)cc1.Oc1cccc(F)c1,C1CCOC1.CCOC(=O)N=NC(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)(C)c1ccc(CN(CCOc2cccc(F)c2)C(=O)c2cccc3cc[nH]c23)cc1,40.29999923706055,70.88851165771484,68.5435791015625,45
2192,COC1=C(OC)C(=O)C2=C(CCC(CCO)CC2)C1=O.N#Cc1ccc(O)cc1,C1CCOC1.CCOC(=O)N=NC(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC1=C(OC)C(=O)C2=C(CCC(CCOc3ccc(C#N)cc3)CC2)C1=O,84.19999694824219,75.62813568115234,62.35731887817383,45
2193,COc1ncccc1CN1CCC(CO)(CCc2ccccc2)CC1.Oc1ccccc1F,C1CCOC1.CCOC(=O)N=NC(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,COc1ncccc1CN1CCC(CCc2ccccc2)(COc2ccccc2F)CC1,7.099999904632568,45.37345886230469,57.8157844543457,45
2194,O=C(NCCC1CC1)c1ccc(N2CCC(CO)CC2)nn1.Oc1ccccc1C(F)(F)F,C1CCOC1.CCOC(=O)N=NC(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,O=C(NCCC1CC1)c1ccc(N2CCC(COc3ccccc3C(F)(F)F)CC2)nn1,40.0,50.655799865722656,51.114688873291016,45
